ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content,rating_count,average_rating,weighted_rating
0836221192,Dilbert Fugitive From The Cubicle Police,Scott Adams,1996,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836221192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836221192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836221192.01.LZZZZZZZ.jpg,Dilbert Fugitive From The Cubicle Police Scott Adams Andrews McMeel Publishing,16,8.5625,8.16585771749082
0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg,"The Lovely Bones: A Novel Alice Sebold Little, Brown",414,8.256038647342995,8.237260087165136
0671027360,Angels & Demons,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,Angels & Demons Dan Brown Pocket Star,188,8.175531914893616,8.144090758796487
0380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,http://images.amazon.com/images/P/0380718340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718340.01.LZZZZZZZ.jpg,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)) Patricia D. Cornwell Avon,64,8.234375,8.142510450353209
0553292722,Still Waters,TAMI HOAG,1992,Bantam,http://images.amazon.com/images/P/0553292722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553292722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553292722.01.LZZZZZZZ.jpg,Still Waters TAMI HOAG Bantam,32,7.0,7.3263630351859526
0553571885,A Thin Dark Line (Mysteries & Horror),TAMI HOAG,1998,Bantam,http://images.amazon.com/images/P/0553571885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571885.01.LZZZZZZZ.jpg,A Thin Dark Line (Mysteries & Horror) TAMI HOAG Bantam,29,8.137931034482758,8.01981383325856
0316603570,3rd Degree,James Patterson,2004,"Little, Brown",http://images.amazon.com/images/P/0316603570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316603570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316603570.01.LZZZZZZZ.jpg,"3rd Degree James Patterson Little, Brown",33,8.363636363636363,8.16926184584282
0316693200,2nd Chance,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316693200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693200.01.LZZZZZZZ.jpg,"2nd Chance James Patterson Little, Brown",49,7.816326530612245,7.825664896082168
0385508042,The King of Torts,John Grisham,2003,Doubleday Books,http://images.amazon.com/images/P/0385508042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385508042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385508042.01.LZZZZZZZ.jpg,The King of Torts John Grisham Doubleday Books,57,7.5964912280701755,7.66195945233337
0385510438,The Last Juror,John Grisham,2004,Doubleday,http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg,The Last Juror John Grisham Doubleday,47,8.46808510638298,8.283147430293575
0440241537,The King of Torts,JOHN GRISHAM,2003,Dell,http://images.amazon.com/images/P/0440241537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241537.01.LZZZZZZZ.jpg,The King of Torts JOHN GRISHAM Dell,63,7.650793650793651,7.698444311200838
0446530891,Split Second,David Baldacci,2003,Warner Books,http://images.amazon.com/images/P/0446530891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530891.01.LZZZZZZZ.jpg,Split Second David Baldacci Warner Books,19,7.894736842105263,7.871048149478705
0446613843,The Jester,James Patterson,2004,Warner Books,http://images.amazon.com/images/P/0446613843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613843.01.LZZZZZZZ.jpg,The Jester James Patterson Warner Books,19,7.684210526315789,7.768484046914603
0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books,http://images.amazon.com/images/P/0515133302.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133302.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133302.01.LZZZZZZZ.jpg,Hemlock Bay Catherine Coulter Jove Books,28,6.892857142857143,7.291059954784782
0671886665,A Cry In The Night,Mary Higgins Clark,1993,Pocket,http://images.amazon.com/images/P/0671886665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671886665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671886665.01.LZZZZZZZ.jpg,A Cry In The Night Mary Higgins Clark Pocket,23,8.0,7.9295552983644075
0684835983,Before I Say Good-Bye : A Novel,Mary Higgins Clark,2000,Simon & Schuster,http://images.amazon.com/images/P/0684835983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684835983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684835983.01.LZZZZZZZ.jpg,Before I Say Good-Bye : A Novel Mary Higgins Clark Simon & Schuster,23,8.173913043478262,8.022578554178361
0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon & Schuster,http://images.amazon.com/images/P/0743206045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743206045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg,Daddy's Little Girl Mary Higgins Clark Simon & Schuster,30,7.733333333333333,7.7794175565933905
1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,http://images.amazon.com/images/P/1558744150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744150.01.LZZZZZZZ.jpg,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield Health Communications,52,7.788461538461538,7.805151080967632
0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown",http://images.amazon.com/images/P/0316777722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316777722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316777722.01.LZZZZZZZ.jpg,"Me Talk Pretty One Day David Sedaris Little, Brown",37,7.945945945945946,7.91176978648543
0679439382,The Little Friend,Donna Tartt,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0679439382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679439382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679439382.01.LZZZZZZZ.jpg,The Little Friend Donna Tartt Alfred A. Knopf,24,6.0,6.84024722340158
0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,1989,Vintage,http://images.amazon.com/images/P/0679723161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679723161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679723161.01.LZZZZZZZ.jpg,Lolita (Vintage International) VLADIMIR NABOKOV Vintage,34,8.588235294117647,8.314275515364251
0345392825,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books,http://images.amazon.com/images/P/0345392825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345392825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345392825.01.LZZZZZZZ.jpg,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle) Mary Pipher Ballantine Books,28,7.714285714285714,7.770226621451448
0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books,http://images.amazon.com/images/P/0345435168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345435168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345435168.01.LZZZZZZZ.jpg,Open House (Oprah's Book Club (Paperback)) Elizabeth Berg Ballantine Books,37,7.243243243243243,7.4556294356082375
0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books,http://images.amazon.com/images/P/0452268060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452268060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452268060.01.LZZZZZZZ.jpg,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction) Julia Alvarez Plume Books,30,7.166666666666667,7.439417556593391
0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028604199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028604199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028604199.01.LZZZZZZZ.jpg,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories James Finn Garner MacMillan Publishing Company.,26,7.769230769230769,7.803714735427598
0786890436,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press,http://images.amazon.com/images/P/0786890436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786890436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786890436.01.LZZZZZZZ.jpg,The Diary of Ellen Rimbauer: My Life at Rose Red Ellen Rimbauer Hyperion Press,34,6.764705882352941,7.166127367216102
1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK),http://images.amazon.com/images/P/1400031346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031346.01.LZZZZZZZ.jpg,The No. 1 Ladies' Detective Agency Alexander McCall Smith Anchor (UK),39,8.333333333333334,8.168997929316433
1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,http://images.amazon.com/images/P/1400031354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031354.01.LZZZZZZZ.jpg,Tears of the Giraffe (No.1 Ladies Detective Agency) Alexander McCall Smith Anchor,79,8.455696202531646,8.333039169996663
0380018179,The Thorn Birds,Colleen McCullough,1978,Avon,http://images.amazon.com/images/P/0380018179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg,The Thorn Birds Colleen McCullough Avon,55,8.218181818181819,8.119611704395593
0385472943,The Runaway Jury,JOHN GRISHAM,1996,Doubleday,http://images.amazon.com/images/P/0385472943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385472943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385472943.01.LZZZZZZZ.jpg,The Runaway Jury JOHN GRISHAM Doubleday,25,7.96,7.910463951770433
034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books,http://images.amazon.com/images/P/034539657X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034539657X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034539657X.01.LZZZZZZZ.jpg,Dark Rivers of the Heart Dean R. Koontz Ballantine Books,21,7.523809523809524,7.682216532430964
0380731851,Mystic River,Dennis Lehane,2002,HarperTorch,http://images.amazon.com/images/P/0380731851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380731851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380731851.01.LZZZZZZZ.jpg,Mystic River Dennis Lehane HarperTorch,75,7.866666666666666,7.862851345575468
0425142485,The Funhouse,Dean R. Koontz,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425142485.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425142485.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425142485.01.LZZZZZZZ.jpg,The Funhouse Dean R. Koontz Berkley Publishing Group,22,7.0,7.404068519754036
0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425147363.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425147363.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425147363.01.LZZZZZZZ.jpg,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)) Tom Clancy Berkley Publishing Group,19,7.2105263157894735,7.537714816145372
042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group,http://images.amazon.com/images/P/042516098X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.LZZZZZZZ.jpg,Hornet's Nest Patricia Daniels Cornwell Berkley Publishing Group,46,6.608695652173913,6.9844072398434776
0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell,http://images.amazon.com/images/P/0440211727.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440211727.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440211727.01.LZZZZZZZ.jpg,A Time to Kill JOHN GRISHAM Dell,150,7.98,7.964534575468644
0440214041,The Pelican Brief,John Grisham,1993,Dell,http://images.amazon.com/images/P/0440214041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440214041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440214041.01.LZZZZZZZ.jpg,The Pelican Brief John Grisham Dell,124,7.701612903225806,7.722019984928261
0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam,http://images.amazon.com/images/P/0553579754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553579754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553579754.01.LZZZZZZZ.jpg,Fear Nothing DEAN KOONTZ Bantam,48,7.916666666666667,7.896630556318669
0812543262,Relic,Douglas Preston,2003,Tor Books,http://images.amazon.com/images/P/0812543262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812543262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812543262.01.LZZZZZZZ.jpg,Relic Douglas Preston Tor Books,21,7.666666666666667,7.755387264138282
0061015725,Prey,Michael Crichton,2003,Avon Books,http://images.amazon.com/images/P/0061015725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061015725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061015725.01.LZZZZZZZ.jpg,Prey Michael Crichton Avon Books,49,7.63265306122449,7.695230113473471
0446611638,Lost Light,Michael Connelly,2004,Warner Vision,http://images.amazon.com/images/P/0446611638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611638.01.LZZZZZZZ.jpg,Lost Light Michael Connelly Warner Vision,23,8.130434782608695,7.999322740224873
0451208765,Sleep No More,Greg Iles,2003,Signet Book,http://images.amazon.com/images/P/0451208765.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208765.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208765.01.LZZZZZZZ.jpg,Sleep No More Greg Iles Signet Book,30,7.6,7.69941755659339
0553582763,By the Light of the Moon,DEAN KOONTZ,2003,Bantam,http://images.amazon.com/images/P/0553582763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582763.01.LZZZZZZZ.jpg,By the Light of the Moon DEAN KOONTZ Bantam,26,8.0,7.9341495180362935
0061031070,Moving Target,Elizabeth Lowell,2002,Avon Books,http://images.amazon.com/images/P/0061031070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061031070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061031070.01.LZZZZZZZ.jpg,Moving Target Elizabeth Lowell Avon Books,18,7.388888888888889,7.630812574464987
0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books,http://images.amazon.com/images/P/0449005615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449005615.01.LZZZZZZZ.jpg,Seabiscuit: An American Legend LAURA HILLENBRAND Ballantine Books,72,8.708333333333334,8.521422585105103
0061031550,Triggerfish Twist,Tim Dorsey,2003,HarperTorch,http://images.amazon.com/images/P/0061031550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061031550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061031550.01.LZZZZZZZ.jpg,Triggerfish Twist Tim Dorsey HarperTorch,14,7.071428571428571,7.528555230284397
0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA,http://images.amazon.com/images/P/0312421273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.LZZZZZZZ.jpg,The Corrections: A Novel Jonathan Franzen Picador USA,40,7.125,7.366181297161159
0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339681.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345339681.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345339681.01.LZZZZZZZ.jpg,The Hobbit : The Enchanting Prelude to The Lord of the Rings J.R.R. TOLKIEN Del Rey,108,8.87037037037037,8.710709983044293
0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440235162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.LZZZZZZZ.jpg,The Smoke Jumper Nicholas Evans Dell Publishing Company,41,7.878048780487805,7.868375046388024
0887307876,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Scott Adams,1996,HarperBusiness,http://images.amazon.com/images/P/0887307876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887307876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887307876.01.LZZZZZZZ.jpg,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions Scott Adams HarperBusiness",21,8.333333333333334,8.096850678772427
0929634063,50 Simple Things You Can Do to Save the Earth,Earthworks Group,1989,Pub Group West,http://images.amazon.com/images/P/0929634063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0929634063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0929634063.01.LZZZZZZZ.jpg,50 Simple Things You Can Do to Save the Earth Earthworks Group Pub Group West,11,8.090909090909092,7.934544446118371
0395977894,Fast Food Nation,Eric Schlosser,2001,Houghton Mifflin Company,http://images.amazon.com/images/P/0395977894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395977894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395977894.01.LZZZZZZZ.jpg,Fast Food Nation Eric Schlosser Houghton Mifflin Company,18,8.333333333333334,8.07818099551762
0553575538,Stealing Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000,Bantam Books,http://images.amazon.com/images/P/0553575538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575538.01.LZZZZZZZ.jpg,Stealing Shadows (Shadows Trilogy (Paperback)) Kay Hooper Bantam Books,16,7.5625,7.721413273046375
0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books,http://images.amazon.com/images/P/0767903579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,Falling Leaves: The True Story of an Unwanted Chinese Daughter Adeline Yen Mah Broadway Books,18,6.833333333333333,7.367654679728145
